Time Slot,URL,Request Count,Target Avg Time,Response Avg Time,Status 200,Status 206,Status 301,Status 302,Status 304,Status 400,Status 401,Status 403,Status 404,Status 414,Status 460,Status 500,Status 502,Status 503,Status 504
07:50 - 07:55,/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,1,0.043137254901960784,2.4509803921568626e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07:50 - 07:55,/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,1,0.043137254901960784,2.4509803921568626e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07:50 - 07:55,/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,1,0.043137254901960784,2.4509803921568626e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07:50 - 07:55,/public/problems/{id}/text,4,0.043137254901960784,2.4509803921568626e-05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07:50 - 07:55,/team/problems,2,0.043137254901960784,2.4509803921568626e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07:50 - 07:55,/style_login.css,1,0.043137254901960784,2.4509803921568626e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07:50 - 07:55,/images/DOMjudgelogo.svg,1,0.043137254901960784,2.4509803921568626e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/public,438,0.1710406024885396,0.0,437,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01:40 - 01:45,/public/problems,7,0.1710406024885396,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/public/team/{id},31,0.1710406024885396,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/public/problems/{id}/text,15,0.1710406024885396,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/scoreboard,403,0.1710406024885396,0.0,389,0,0,5,0,0,0,0,0,0,0,9,0,0,0
01:40 - 01:45,/team,219,0.1710406024885396,0.0,214,0,1,4,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/public/{id}/samples.zip,1,0.1710406024885396,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/submit,14,0.1710406024885396,0.0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/submit/{id},3,0.1710406024885396,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/clarifications/add,2,0.1710406024885396,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/css/bootstrap.min.css,17,0.1710406024885396,0.0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/css/fontawesome-all.min.css,17,0.1710406024885396,0.0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/js/jquery.min.js,17,0.1710406024885396,0.0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/style_domjudge.css,16,0.1710406024885396,0.0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/js/domjudge.js,18,0.1710406024885396,0.0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/js/bootstrap.bundle.min.js,17,0.1710406024885396,0.0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/webfonts/fa-solid-900.woff2,15,0.1710406024885396,0.0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/favicon.ico,16,0.1710406024885396,0.0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/login,43,0.1710406024885396,0.0,20,0,0,19,0,0,4,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/cc-logo.svg,8,0.1710406024885396,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/favicon.ico,9,0.1710406024885396,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/gfg-new-logo.png,8,0.1710406024885396,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/newton-logo.png,8,0.1710406024885396,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/blackpathway.png,10,0.1710406024885396,0.0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/Image_Balloons@2x.png,9,0.1710406024885396,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/style.css,9,0.1710406024885396,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/client,9,0.1710406024885396,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/ICPC24ONLINE/index.htm,15,0.1710406024885396,0.0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/,25,0.1710406024885396,0.0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/webfonts/fa-regular-400.woff2,20,0.1710406024885396,0.0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/problems/{id}/text,17,0.1710406024885396,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/jury/updates,5,0.1710406024885396,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/flags/4x3/in.svg,23,0.1710406024885396,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/team/{id},10,0.1710406024885396,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/problems,5,0.1710406024885396,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/clarifications/{id},7,0.1710406024885396,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/submission/{id},7,0.1710406024885396,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/public/change-contest/{id},1,0.1710406024885396,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/style_login.css,1,0.1710406024885396,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/images/DOMjudgelogo.svg,1,0.1710406024885396,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/css/blockedPage.css,4,0.1710406024885396,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01:40 - 01:45,/logout,1,0.1710406024885396,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01:40 - 01:45,/team/installHook.js.map,3,0.1710406024885396,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
01:40 - 01:45,/js/bootstrap.bundle.min.js.map,3,0.1710406024885396,0.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team,85,0.05895495495495495,9.00900900900901e-06,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/style.css,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/Image_Balloons@2x.png,20,0.05895495495495495,9.00900900900901e-06,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/favicon.ico,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/cc-logo.svg,20,0.05895495495495495,9.00900900900901e-06,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/index.htm,23,0.05895495495495495,9.00900900900901e-06,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/client,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/gfg-new-logo.png,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/newton-logo.png,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/ICPC24ONLINE/blackpathway.png,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/public,77,0.05895495495495495,9.00900900900901e-06,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/scoreboard,22,0.05895495495495495,9.00900900900901e-06,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/favicon.ico,21,0.05895495495495495,9.00900900900901e-06,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/style_domjudge.css,10,0.05895495495495495,9.00900900900901e-06,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/,13,0.05895495495495495,9.00900900900901e-06,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/js/jquery.min.js,11,0.05895495495495495,9.00900900900901e-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/css/bootstrap.min.css,11,0.05895495495495495,9.00900900900901e-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/css/fontawesome-all.min.css,11,0.05895495495495495,9.00900900900901e-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/js/bootstrap.bundle.min.js,11,0.05895495495495495,9.00900900900901e-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/js/domjudge.js,11,0.05895495495495495,9.00900900900901e-06,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/webfonts/fa-solid-900.woff2,10,0.05895495495495495,9.00900900900901e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/problems/{id}/text,5,0.05895495495495495,9.00900900900901e-06,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/login,20,0.05895495495495495,9.00900900900901e-06,9,0,0,9,0,0,2,0,0,0,0,0,0,0,0
08:50 - 08:55,/style_login.css,6,0.05895495495495495,9.00900900900901e-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/images/DOMjudgelogo.svg,6,0.05895495495495495,9.00900900900901e-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/public/change-contest/{id},2,0.05895495495495495,9.00900900900901e-06,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/flags/4x3/in.svg,3,0.05895495495495495,9.00900900900901e-06,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/webfonts/fa-regular-400.woff2,2,0.05895495495495495,9.00900900900901e-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/public/problems/{id}/text,2,0.05895495495495495,9.00900900900901e-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/submit,5,0.05895495495495495,9.00900900900901e-06,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/jury/updates,10,0.05895495495495495,9.00900900900901e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/problems,3,0.05895495495495495,9.00900900900901e-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/clarifications/add,1,0.05895495495495495,9.00900900900901e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/clarifications/{id},1,0.05895495495495495,9.00900900900901e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/submit/{id},1,0.05895495495495495,9.00900900900901e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/public/problems,3,0.05895495495495495,9.00900900900901e-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/team/submission/{id},1,0.05895495495495495,9.00900900900901e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:50 - 08:55,/.git/HEAD,2,0.05895495495495495,9.00900900900901e-06,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23:45 - 23:50,/public/team/{id},140,0.20948577844311378,0.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/Image_Balloons@2x.png,34,0.20948577844311378,0.0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/style.css,33,0.20948577844311378,0.0,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/cc-logo.svg,34,0.20948577844311378,0.0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/gfg-new-logo.png,34,0.20948577844311378,0.0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/favicon.ico,34,0.20948577844311378,0.0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/scoreboard,821,0.20948577844311378,0.0,786,0,0,10,0,0,0,0,0,0,0,25,0,0,0
23:45 - 23:50,/team/clarifications/{id},14,0.20948577844311378,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team,613,0.20948577844311378,0.0,605,0,0,8,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/index.htm,46,0.20948577844311378,0.0,32,6,0,0,8,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/client,36,0.20948577844311378,0.0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/newton-logo.png,35,0.20948577844311378,0.0,17,0,0,0,18,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/blackpathway.png,34,0.20948577844311378,0.0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/favicon.ico,40,0.20948577844311378,0.0,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/public,934,0.20948577844311378,0.0,924,0,0,0,0,0,0,0,0,0,0,10,0,0,0
23:45 - 23:50,/,98,0.20948577844311378,0.0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/style_domjudge.css,59,0.20948577844311378,0.0,13,0,0,0,46,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/css/bootstrap.min.css,60,0.20948577844311378,0.0,14,0,0,0,46,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/css/fontawesome-all.min.css,62,0.20948577844311378,0.0,15,0,0,0,47,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/js/domjudge.js,61,0.20948577844311378,0.0,14,0,0,0,47,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/js/bootstrap.bundle.min.js,61,0.20948577844311378,0.0,14,0,0,0,47,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/js/jquery.min.js,61,0.20948577844311378,0.0,14,0,0,0,47,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/webfonts/fa-solid-900.woff2,58,0.20948577844311378,0.0,12,0,0,0,46,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/flags/4x3/in.svg,74,0.20948577844311378,0.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/webfonts/fa-regular-400.woff2,67,0.20948577844311378,0.0,24,0,0,0,43,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/login,138,0.20948577844311378,0.0,63,0,0,65,0,0,10,0,0,0,0,0,0,0,0
23:45 - 23:50,/public/problems/{id}/text,32,0.20948577844311378,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/problems,23,0.20948577844311378,0.0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/submit/{id},5,0.20948577844311378,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/style_login.css,13,0.20948577844311378,0.0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/images/DOMjudgelogo.svg,12,0.20948577844311378,0.0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/team/{id},45,0.20948577844311378,0.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/submit,35,0.20948577844311378,0.0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/problems/{id}/text,44,0.20948577844311378,0.0,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/public/problems,16,0.20948577844311378,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/jury/updates,20,0.20948577844311378,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/submission/{id},21,0.20948577844311378,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/ICPC24ONLINE/index.html,5,0.20948577844311378,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
23:45 - 23:50,/sitemap.xml,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/public/{id}/samples.zip,9,0.20948577844311378,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/robots.txt,1,0.20948577844311378,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/flags/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/images/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/js/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/public/{id}/{id},6,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23:45 - 23:50,/public/problems/{id}/{id},6,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23:45 - 23:50,/css/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/public/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/flags/4x3/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/favicon/ico.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/files/length.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/fileNames/push.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/files/item.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/public/problems/{id},1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/{id}/{id}/3.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/style_domjudge/css.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/this/files.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/latest/meta-data,3,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/bootstrap/min/css.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/all/min/css.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/jquery/min/js.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/domjudge/js.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/web.xml,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/applicationContext.xml,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/bootstrap/bundle/min/js.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/document/getElementById.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/WEB-INF/classes/fileNames/join.class,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/logout,2,0.20948577844311378,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/team/{id}/samples.zip,1,0.20948577844311378,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45 - 23:50,/css/blockedPage.css,1,0.20948577844311378,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23:45 - 23:50,/team/clarifications/add,2,0.20948577844311378,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/login,91,0.08323934257832563,8.731381612737546e-06,44,0,0,41,0,0,6,0,0,0,0,0,0,0,0
13:30 - 13:35,/style_login.css,11,0.08323934257832563,8.731381612737546e-06,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:30 - 13:35,/images/DOMjudgelogo.svg,12,0.08323934257832563,8.731381612737546e-06,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:30 - 13:35,/team/submission/{id},27,0.08323934257832563,8.731381612737546e-06,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/public,216,0.08323934257832563,8.731381612737546e-06,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/Image_Balloons@2x.png,36,0.08323934257832563,8.731381612737546e-06,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/index.htm,45,0.08323934257832563,8.731381612737546e-06,39,2,0,0,4,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/gfg-new-logo.png,38,0.08323934257832563,8.731381612737546e-06,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/cc-logo.svg,38,0.08323934257832563,8.731381612737546e-06,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/newton-logo.png,39,0.08323934257832563,8.731381612737546e-06,35,2,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/style.css,36,0.08323934257832563,8.731381612737546e-06,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/favicon.ico,39,0.08323934257832563,8.731381612737546e-06,35,2,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/public/problems/{id}/text,14,0.08323934257832563,8.731381612737546e-06,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/blackpathway.png,36,0.08323934257832563,8.731381612737546e-06,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/ICPC24ONLINE/client,39,0.08323934257832563,8.731381612737546e-06,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/team,536,0.08323934257832563,8.731381612737546e-06,530,0,0,6,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/favicon.ico,52,0.08323934257832563,8.731381612737546e-06,46,0,0,0,2,0,0,0,0,0,4,0,0,0,0
13:30 - 13:35,/public/problems,8,0.08323934257832563,8.731381612737546e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/jury/updates,45,0.08323934257832563,8.731381612737546e-06,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/team/scoreboard,206,0.08323934257832563,8.731381612737546e-06,204,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/,46,0.08323934257832563,8.731381612737546e-06,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/public/change-contest/{id},10,0.08323934257832563,8.731381612737546e-06,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/flags/4x3/in.svg,15,0.08323934257832563,8.731381612737546e-06,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:30 - 13:35,/team/submit,50,0.08323934257832563,8.731381612737546e-06,28,0,0,22,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/webfonts/fa-regular-400.woff2,11,0.08323934257832563,8.731381612737546e-06,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/public/{id}/samples.zip,3,0.08323934257832563,8.731381612737546e-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/team/problems/{id}/text,50,0.08323934257832563,8.731381612737546e-06,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/js/domjudge.js,19,0.08323934257832563,8.731381612737546e-06,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/css/bootstrap.min.css,22,0.08323934257832563,8.731381612737546e-06,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/style_domjudge.css,22,0.08323934257832563,8.731381612737546e-06,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/css/fontawesome-all.min.css,22,0.08323934257832563,8.731381612737546e-06,12,0,0,0,9,0,0,0,0,0,1,0,0,0,0
13:30 - 13:35,/js/jquery.min.js,19,0.08323934257832563,8.731381612737546e-06,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/js/bootstrap.bundle.min.js,19,0.08323934257832563,8.731381612737546e-06,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/webfonts/fa-solid-900.woff2,22,0.08323934257832563,8.731381612737546e-06,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0
13:30 - 13:35,/team/problems,15,0.08323934257832563,8.731381612737546e-06,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
